series,mass,rows,base_error,rc_error,forecast_error,merged_error,top_error,stack_error
FOODS_3_116,3003.0,1140,2018.1630504766904,2023.551500537592,2018.6285361452135,2023.551500537592,2024.2942369052662,2070.7163581122695
FOODS_3_119,1012.0,1140,924.8175039319874,921.9582276375579,921.2588107169252,921.9582276375579,924.950656151857,910.6800697177583
FOODS_3_120,26422.0,1140,15380.20495795105,15026.773283435585,15350.317210003195,15026.773283435585,14981.246945527804,14486.029251923537
FOODS_3_121,3764.0,1140,2090.1221387250657,2088.7539321317327,2089.6872190290132,2088.7539321317327,2088.49267724583,2077.7478538526066
FOODS_3_122,832.0,1140,816.1937700043674,815.316759152668,814.7459250161137,815.316759152668,816.5772194352883,812.1255818010949
FOODS_3_123,179.0,1140,180.72279227167513,180.94778218800658,180.22749820810037,180.94778218800658,181.06001559160723,186.28137278409304
FOODS_3_128,157.0,1140,157.34028134063044,157.69566764395577,157.05298113593216,157.69566764395577,157.64649937679775,161.0819250380262
FOODS_3_129,1145.0,1140,1015.8559352895711,1015.0834835086175,1013.9541217339445,1015.0834835086175,1016.6112508392368,1013.4304984944026
FOODS_3_130,597.0,1140,499.98348935542015,499.64473381114726,499.95858296815106,499.64473381114726,498.8525167434258,511.95035561163974
FOODS_3_131,3254.0,1140,1939.6956433866476,1938.4049279932326,1939.3555618545065,1938.4049279932326,1939.555321337989,1936.9273481386022
FOODS_3_132,1189.0,1140,896.2877810685391,894.9408764549379,894.7504860638742,894.9408764549379,899.2517980399707,894.7465595908344
FOODS_3_134,6599.0,1140,3126.1171691497175,3052.6757777939606,3118.1001614389133,3052.6757777939606,3039.2977013726622,3042.009460173477
FOODS_3_135,6977.0,1140,3045.921644077326,3006.3398711311047,3045.0694386995247,3006.3398711311047,3021.5818963629,3010.9067200345144
FOODS_3_136,6939.0,1140,2654.9294038605976,2624.165929792146,2661.347504171077,2624.165929792146,2656.2192800055054,2636.6040769433193
FOODS_3_138,1788.0,1140,1257.527853058841,1254.2291976882252,1256.990038708043,1254.2291976882252,1256.5106696483076,1256.2645721318472
FOODS_3_139,2086.0,1140,1325.8820536793978,1328.1040086075463,1323.0723759340478,1328.1040086075463,1328.6259693577197,1334.0110837373059
FOODS_3_142,1626.0,1140,1227.6222823968599,1229.2646839272,1227.3114748353314,1229.2646839272,1228.574756501815,1237.7454254573627
FOODS_3_143,727.0,1140,711.3151244032035,711.3594037574671,709.9281634013531,711.3594037574671,713.1543561916408,705.6760717346638
FOODS_3_145,365.0,1140,368.92567605142455,369.11788603500594,368.5590742907029,369.11788603500594,369.3020638757689,369.62727612799085
FOODS_3_146,2008.0,1140,1318.5191727467222,1313.8688911088675,1317.5036077523532,1313.8688911088675,1313.1202807015275,1319.3564424910908
FOODS_3_147,2334.0,1140,1436.5928325035434,1404.0279556288938,1433.977642074975,1404.0279556288938,1392.3573838036148,1294.5948384160245
FOODS_3_151,2979.0,1140,1811.1292339399852,1812.9183189635207,1809.9455442572698,1812.9183189635207,1807.3412928527907,1770.1606660477432
FOODS_3_152,1629.0,1140,1183.1475973167708,1173.9598815671932,1181.207238817492,1173.9598815671932,1177.3065089518814,1133.3009811549775
FOODS_3_153,784.0,1140,772.6361391616673,771.2396939580842,769.9906299054032,771.2396939580842,772.41314447575,770.3806569733096
FOODS_3_154,4544.0,1140,2327.953743080185,2258.3971372534475,2320.9475833868346,2258.3971372534475,2259.474074059932,2247.2679729700417
FOODS_3_155,741.0,1140,732.7843154337149,731.4996545453916,730.1251227236229,731.4996545453916,733.7385292193374,733.0636837616553
FOODS_3_156,1772.0,1140,1272.8798896269216,1269.5163918705803,1270.52138646824,1269.5163918705803,1274.25033655402,1267.9626034783291
FOODS_3_159,498.0,1140,506.59805891811436,506.99367569232396,506.33948364081124,506.99367569232396,507.25382953746606,508.3159941099899
FOODS_3_161,339.0,1140,340.43579289318586,340.5305295599969,340.1543108752094,340.5305295599969,340.56961960983176,339.7065843106855
FOODS_3_162,743.0,1140,709.4438068795,709.010329462299,707.093861037039,709.010329462299,709.7465152125512,710.8653643147607
FOODS_3_163,1894.0,1140,1355.5225577270007,1348.597357972722,1352.1493443298145,1348.597357972722,1346.4067410078278,1339.7926115803994
FOODS_3_164,462.0,1140,448.34165780303545,448.52686103181895,447.1347229940958,448.52686103181895,448.6265803888938,445.2084460304795
FOODS_3_166,1603.0,1140,1280.2790432625961,1273.3258164402396,1278.297785268794,1273.3258164402396,1275.2872563173707,1257.6718509691289
FOODS_3_169,2051.0,1140,1404.1551354098813,1404.338481300395,1403.660256801927,1404.338481300395,1408.397118672808,1408.2234535740474
FOODS_3_170,1159.0,1140,1004.7759741845198,1003.876218940278,1003.0252383135056,1003.876218940278,1006.0740559983215,1004.9485804045531
FOODS_3_171,114.0,1140,113.17861435615767,113.101159830587,113.11791585071137,113.101159830587,113.08325025326307,113.537735710688
FOODS_3_178,3109.0,1140,1879.5643800904159,1858.175736646184,1872.2102176232074,1858.175736646184,1856.6750287641812,1763.006915323179
FOODS_3_180,513.0,1140,511.56591384487695,511.6312672424057,509.95850047505184,511.6312672424057,512.4637625161067,512.8322934481321
FOODS_3_182,751.0,1140,694.0937760675806,695.1634524658994,693.1627540803295,695.1634524658994,695.19522539116,689.6772810016076
FOODS_3_183,1957.0,1140,1409.7642622657363,1407.4807045254536,1406.5900387269935,1407.4807045254536,1413.8325095577068,1399.017622741142
FOODS_3_184,787.0,1140,652.1645877460576,649.7586485389438,651.3595070909264,649.7586485389438,648.9720323819085,650.2890063831587
FOODS_3_188,406.0,1140,381.721578875815,382.20962153871903,381.08984535031084,382.20962153871903,381.84627224521273,382.2018579060285
FOODS_3_190,2511.0,1140,1894.6655644506395,1890.5893248986274,1893.5472540730502,1890.5893248986274,1893.259053240408,1885.55764863898
FOODS_3_191,1581.0,1140,1253.7900664480478,1252.6617226471205,1251.5566746269424,1252.6617226471205,1253.8691416304505,1238.6301105100183
FOODS_3_193,277.0,1140,278.35307108031776,278.3483663091202,277.8074982455107,278.3483663091202,278.40037653028855,279.12718587683526
FOODS_3_194,2106.0,1140,1303.6284351147674,1304.4333734401184,1304.0345234377128,1304.4333734401184,1314.2706659711198,1303.1210452562198
FOODS_3_197,601.0,1140,584.0383770020687,584.8032918038487,582.738252414127,584.8032918038487,585.3987764931505,582.5978743760885
FOODS_3_198,112.0,1140,114.34924472823687,114.44578105433911,114.10368649886126,114.44578105433911,114.51938301068924,115.84067569534689
FOODS_3_200,1463.0,1140,1189.544549491324,1188.9900398707066,1186.2694657805405,1188.9900398707066,1190.5604610251853,1177.9872978561123
FOODS_3_202,20429.0,1140,5590.465192699088,5452.7231204003365,5584.0487346811715,5452.7231204003365,5433.233633344953,5439.048398468034
FOODS_3_203,2336.0,1140,1446.7332138432575,1443.1026359595476,1443.2688621913435,1443.1026359595476,1441.3106932646558,1444.202681898566
FOODS_3_204,597.0,1140,608.4507214533435,608.4985564425266,608.422646061139,608.4985564425266,608.9097089861787,604.7086944774503
FOODS_3_206,282.0,1140,291.54623626974046,290.9639020106853,290.7882619647652,290.9639020106853,292.152217504939,290.40723789605266
FOODS_3_210,62.0,1140,62.00843577506759,62.015446868460444,61.994198117848015,62.015446868460444,62.01446215697504,62.08035832586478
FOODS_3_214,2424.0,1140,1912.0748487994022,1909.6193793362975,1911.8505400647864,1909.6193793362975,1908.843636277678,1903.6696855049256
FOODS_3_216,293.0,1140,299.87972568165014,299.6351624203079,299.2643179442088,299.6351624203079,300.77350771378053,303.62463677253425
FOODS_3_217,1582.0,1140,1101.1423521978772,1098.4832316050124,1095.0119633134896,1098.4832316050124,1107.6293177417456,1097.531749072164
FOODS_3_218,735.0,1140,725.7425648748135,725.2840701158366,723.6341658157755,725.2840701158366,726.8916130344633,718.9376696975872
FOODS_3_219,4438.0,1140,3023.4156244864944,2973.675124490974,3014.390916533456,2973.675124490974,2961.016776583391,2724.3524207486125
FOODS_3_220,284.0,1140,284.40417078778967,284.39028617354245,284.16988886108805,284.39028617354245,284.4082577713019,284.1112615249301
FOODS_3_222,1055.0,1140,912.4417343401196,908.3485889293529,907.6610522185761,908.3485889293529,912.6237322102137,902.3071514730939
FOODS_3_224,1853.0,1140,1192.8288475388063,1190.4304528380994,1187.8503642931987,1190.4304528380994,1197.798309532592,1185.0856350616934
FOODS_3_226,21440.0,1140,5046.057553828592,5164.415223301628,5066.527628129315,5164.415223301628,5213.1729621102895,5051.164317229708
FOODS_3_227,4253.0,1140,2135.3809474254126,2107.505994039055,2133.3357372410246,2107.505994039055,2115.1719315617947,2112.583299559459
FOODS_3_229,1388.0,1140,1047.7083664686477,1041.1141577863111,1041.5993624291418,1041.1141577863111,1047.0965587323599,1042.0737963311717
FOODS_3_230,3358.0,1140,1805.2859456597998,1779.541994318146,1803.5134746980143,1779.541994318146,1789.5369674545211,1776.2855364835907
FOODS_3_234,10340.0,1140,8383.348744356223,8338.342618785053,8373.266009435787,8338.342618785053,8330.920783820486,8284.515111519664
FOODS_3_235,721.0,1140,695.5425601799029,694.8887315687102,695.894614803698,694.8887315687102,694.4948084779708,695.7902564847202
FOODS_3_237,1320.0,1140,1237.7823200967405,1239.5336729923542,1235.2890391374167,1239.5336729923542,1242.16109124672,1233.2455377933788
FOODS_3_240,629.0,1140,631.2133548110844,630.8369179537051,630.6027143630117,630.8369179537051,631.0349703243643,627.6977420994166
FOODS_3_242,1048.0,1140,902.1971317611576,900.3165792645282,899.7131123482753,900.3165792645282,900.214221516385,895.4559342646905
FOODS_3_243,949.0,1140,777.0529000926806,777.7601879604474,774.1982987737242,777.7601879604474,778.8584255323397,772.1937745347659
FOODS_3_245,4529.0,1140,2306.2947607936812,2285.9035349170044,2303.3473056554976,2285.9035349170044,2288.640089799941,2279.3056392949748
FOODS_3_249,928.0,1140,709.7131208815185,707.2989895814628,709.3164741216232,707.2989895814628,705.7421370717686,731.1129515978199
FOODS_3_250,1237.0,1140,1013.5224187626701,1014.5180837939545,1011.7496887647185,1014.5180837939545,1017.709836168545,1006.4123677125464
FOODS_3_253,1552.0,1140,1143.324593937314,1140.7113708733964,1140.7198953353854,1140.7113708733964,1143.7240281157092,1138.6265562753276
FOODS_3_255,375.0,1140,375.73474471047405,375.60920919155126,375.29490583334115,375.60920919155126,375.6604012611932,374.222049775655
FOODS_3_257,2637.0,1140,1533.6188715569137,1539.69804957466,1532.5079723772562,1539.69804957466,1541.0762623663243,1537.8997533727384
FOODS_3_258,3520.0,1140,1933.944772913831,1940.1160675018314,1934.7745831210236,1940.1160675018314,1939.7795438744338,1936.0143476133576
FOODS_3_260,361.0,1140,359.4096252946715,359.460611626282,359.0850350329554,359.460611626282,359.5210286232013,359.37805663074084
FOODS_3_262,715.0,1140,681.6761108013949,681.3285791105818,678.6591371099886,681.3285791105818,682.9066096606605,678.4669643002399
FOODS_3_264,906.0,1140,779.541273347608,779.2538170474456,778.0014739325053,779.2538170474456,780.8850098309,772.5127626145879
FOODS_3_267,1328.0,1140,1052.2091178426308,1049.8343455696759,1048.8115519963858,1049.8343455696759,1050.3330066788426,1036.6803538239942
FOODS_3_269,863.0,1140,751.2436566925761,749.8232014616287,750.7101806632634,749.8232014616287,751.1919024368906,748.0294910353055
FOODS_3_271,943.0,1140,713.032477985075,711.5754099650011,711.2527266105419,711.5754099650011,712.1447551676766,698.6464142962393
FOODS_3_273,1499.0,1140,1156.154536494958,1156.223793973746,1155.6791082162467,1156.223793973746,1152.2014128508022,1158.299140970476
FOODS_3_275,668.0,1140,573.024550992691,572.1137457362568,571.3901191944042,572.1137457362568,572.9309512532202,572.5127371727361
FOODS_3_277,2229.0,1140,1510.1788881422503,1502.6523083026632,1510.2174617490118,1502.6523083026632,1502.457698631602,1501.6781879533874
FOODS_3_279,1099.0,1140,808.4204559762381,804.8881217638715,806.9272683675802,804.8881217638715,803.6833525824568,806.3635507627698
FOODS_3_280,645.0,1140,598.1424943005168,596.844690377988,595.769490565775,596.844690377988,597.9774863166356,590.2832257069103
FOODS_3_281,9103.0,1140,5031.93798098511,4920.264730505769,5020.214332431041,4920.264730505769,4898.443121062033,4488.769922398177
FOODS_3_282,23985.0,1140,10926.585327676512,10576.644047236085,10878.349966919777,10576.644047236085,10492.125221807964,9943.167296972655
FOODS_3_284,476.0,1140,481.2876949533353,481.80871204472,481.28948247880675,481.80871204472,482.08142595685763,479.5152791975448
FOODS_3_285,3115.0,1140,2151.4007177689687,2143.3316137154115,2149.7243066497736,2143.3316137154115,2137.508661340873,2136.4144648508627
FOODS_3_288,17138.0,1140,6246.615840954508,6111.417361051968,6229.2094158598775,6111.417361051968,6091.582147747064,6050.0682284708
FOODS_3_289,764.0,1140,639.8578428794212,640.68350237293,637.8843119588158,640.68350237293,641.5823005347925,633.4334994124747
FOODS_3_291,2068.0,1140,1355.8556412927674,1357.8341347339365,1352.70901187394,1357.8341347339365,1359.8054955021516,1350.5091592072408
FOODS_3_294,1350.0,1140,1177.5045619089858,1172.8073853409842,1178.2102915999958,1172.8073853409842,1173.8646930035566,1171.991669414283
FOODS_3_295,12574.0,1140,5447.365431875907,5383.731743443972,5434.70982057793,5383.731743443972,5362.049877149366,5361.5554399150315
FOODS_3_296,1087.0,1140,978.6064823910099,977.0937766656109,977.2027201148476,977.0937766656109,979.3158346743237,966.0598156390536
FOODS_3_297,898.0,1140,804.2635826962671,805.0725212091097,801.0789818964107,805.0725212091097,807.1025507360189,801.2569710381806
FOODS_3_298,618.0,1140,566.9614880506367,567.0955091892831,565.5362383578694,567.0955091892831,568.027237757404,565.7638049393499
FOODS_3_299,3806.0,1140,2054.377825309911,2051.3102106093875,2054.802808570279,2051.3102106093875,2051.1281999030866,2035.5340268280784
FOODS_3_301,952.0,1140,793.7203883268456,790.7492230514368,791.0218194914419,790.7492230514368,793.6503777813941,784.6919060658256
FOODS_3_302,3924.0,1140,2499.621109799019,2493.548906688946,2500.3406196967267,2493.548906688946,2492.6473041992413,2475.739716216779
FOODS_3_303,610.0,1140,602.5808751689822,601.9900451595768,601.801888058527,601.9900451595768,602.2700316198426,599.8647218954268
FOODS_3_306,3225.0,1140,1919.414276017807,1915.9700853445108,1917.5815889418561,1915.9700853445108,1917.7324421131548,1918.1565699258697
FOODS_3_307,4162.0,1140,2205.3557425346216,2174.061984247051,2202.8172451286114,2174.061984247051,2159.181508770722,2000.6495433408782
FOODS_3_309,413.0,1140,398.2465390412566,398.6405060197328,397.49962668310195,398.6405060197328,398.6588887295103,397.04876621806545
FOODS_3_311,1265.0,1140,934.8887753099928,934.7701266265842,934.188893945488,934.7701266265842,935.021437013329,924.9033884769328
FOODS_3_313,7544.0,1140,2994.7524800488272,2999.338625449151,2997.9440862502624,2999.338625449151,3017.6841446254766,3001.0996006873634
FOODS_3_317,2918.0,1140,2086.0871880034238,2079.4455066016762,2084.754527263307,2079.4455066016762,2079.1772388480426,2066.904472827051
FOODS_3_318,12271.0,1140,8662.304361383583,8489.021084391428,8638.322391061683,8489.021084391428,8435.611956645698,7347.924025800695
FOODS_3_319,7484.0,1140,5323.829710824894,5244.626625364205,5309.420016994324,5244.638841911352,5215.321796152216,4762.912423865902
FOODS_3_320,1316.0,1140,1173.4337169644316,1175.950570777069,1171.0471099732154,1175.950570777069,1178.0299424990014,1169.5054631698094
FOODS_3_321,5178.0,1140,2412.8201470159765,2395.3893910530533,2413.257413603943,2395.3893910530533,2407.9957429426095,2398.413820354784
FOODS_3_322,893.0,1140,664.0019826582056,656.0513650316911,662.3630994741761,656.0513650316911,654.3094301773727,638.154612964362
FOODS_3_323,665.0,1140,675.3230992234191,676.3873945864892,675.665625754274,676.3873945864892,677.4546736393745,674.5843371121312
FOODS_3_324,1818.0,1140,1274.0646323477076,1262.0722222536485,1272.1292816199434,1262.0722222536485,1261.6724924894029,1253.5309041220994
FOODS_3_326,2581.0,1140,1940.1385155521423,1920.3397248782844,1936.6369785903516,1920.3397248782844,1911.8885111760403,1809.2574979653573
FOODS_3_327,3510.0,1140,2007.0270607613063,2010.0879963270193,2009.498303308094,2010.0879963270193,2018.5724835749165,1996.8455166520027
FOODS_3_332,2026.0,1140,1374.3908100013646,1369.9713086804063,1372.8467315616817,1369.9713086804063,1377.2246611025605,1369.3686182982467
FOODS_3_333,1860.0,1140,1433.0354141871408,1430.1528127920842,1433.0838431919028,1430.1528127920842,1425.0861495227027,1407.6324183959196
FOODS_3_336,239.0,1140,233.9190868574767,234.5234030153667,233.4138115426268,234.5234030153667,234.90482019880676,245.17399997942988
FOODS_3_338,311.0,1140,312.50203996373114,312.5141326039068,311.9799575309071,312.5141326039068,312.5727369542713,312.6282021130593
FOODS_3_340,950.0,1140,857.9681845747584,858.2062734168479,856.4024649531088,858.2062734168479,859.4111814437945,852.4384194648604
FOODS_3_343,363.0,1140,360.8169071511145,360.8137273402768,360.2214911464499,360.8137273402768,360.7307722424963,359.83075256966606
FOODS_3_344,1892.0,1140,1363.5823059869022,1354.1990192482785,1360.903614244227,1354.1990192482785,1353.2010785754203,1358.3582550304786
FOODS_3_346,2899.0,1140,1887.828082419029,1884.8880646861921,1888.7349403560672,1884.8880646861921,1887.7543124358995,1883.0240344340677
FOODS_3_347,2387.0,1140,1560.8680239309883,1545.6024410984246,1560.0791265327275,1545.6024410984246,1547.8323737501314,1544.3391146146118
FOODS_3_349,7470.0,1140,3161.5067972638462,3188.0385908442613,3163.8857564976606,3188.0385908442613,3196.853865494539,3174.2048248771384
FOODS_3_351,4840.0,1140,2875.9200214459497,2863.6621229999546,2873.551014310685,2863.6621229999546,2858.611925753117,2865.622452766648
FOODS_3_352,423.0,1140,397.20713066526,400.40250325743,395.28040999383626,400.40250325743,401.5225146486492,417.0290145336039
FOODS_3_353,782.0,1140,651.5976051186074,650.7732592337668,651.1231906190894,650.7732592337668,649.5576942742869,648.0604304236455
FOODS_3_356,1497.0,1140,1198.9425974379096,1204.6668063715324,1195.096452485198,1204.6668063715324,1207.0260652228126,1202.3598758524552
FOODS_3_358,469.0,1140,468.0623308372896,466.9614553659494,467.1253968976259,466.9614553659494,467.3909876881704,462.0006234689989
FOODS_3_361,1384.0,1140,1017.2422808578331,1019.1565418834149,1016.2836705513454,1019.1565418834149,1019.7975746573959,1008.380072076574
FOODS_3_362,8251.0,1140,6410.084346829361,6306.768294185538,6398.872069018134,6306.768294185538,6271.77901256588,5548.828488085593
FOODS_3_364,439.0,1140,426.3418781123397,426.2638646526923,425.8963554913879,426.2638646526923,426.10121160796746,424.7143884717043
FOODS_3_365,658.0,1140,612.0857197768587,610.9133862647368,610.8798645426402,610.9133862647368,612.012716147484,608.0049206422126
FOODS_3_366,835.0,1140,815.7880281790037,815.4746643615084,813.7750173515949,815.4746643615084,816.4418362578062,810.9033826787531
FOODS_3_370,6502.0,1140,2694.0083338427858,2677.666893154287,2690.4048290935807,2677.666893154287,2673.4825741421596,2691.40443128476
FOODS_3_372,4430.0,1140,2316.661103030314,2309.87809756369,2318.227890055082,2309.87809756369,2317.670849109115,2322.3754393065956
FOODS_3_373,600.0,1140,598.4383386895902,599.5212622837939,597.761581526178,599.5212622837939,599.9619746520067,601.6065234423219
FOODS_3_375,693.0,1140,668.097227831078,668.2303254946083,666.7146585065495,668.2303254946083,668.9188661419706,666.619204363818
FOODS_3_376,10539.0,1140,5311.934151494721,5223.566197746364,5300.088273274668,5223.566197746364,5206.509060258794,5216.909115148401
FOODS_3_377,15165.0,1140,3759.518341220323,3835.349068629227,3781.217628238558,3835.349068629227,3907.278364347774,3762.8077161139954
FOODS_3_378,1123.0,1140,899.9199924479727,899.8341135897856,898.0608148936931,899.8341135897856,902.5393317416766,902.6109506389992
FOODS_3_380,238.0,1140,238.55866648472843,238.54975926175896,238.21833334345015,238.54975926175896,238.57268425164312,238.10490827126202
FOODS_3_382,2412.0,1140,2012.2789900368725,2009.4241895474458,2009.0725689289497,2009.4241895474458,2012.2251432740532,1992.3958820958505
FOODS_3_383,1901.0,1140,1516.3713878845952,1513.7495820660138,1515.5244888792815,1513.7495820660138,1514.4702048794566,1503.2183152703037
FOODS_3_385,1048.0,1140,892.5943309834092,889.1308033465252,889.8755973702741,889.1308033465252,889.7858452541608,877.4525828464357
FOODS_3_387,648.0,1140,521.1803487113413,521.992450009777,519.4600592166034,521.992450009777,521.7829630638939,532.1377109697459
FOODS_3_389,10791.0,1140,3629.200109639969,3601.2183785365205,3633.4192793072543,3601.2183785365205,3639.3845843600366,3603.948816157358
FOODS_3_390,1686.0,1140,1280.4188641002913,1278.9440845901693,1277.5550270055978,1278.9440845901693,1283.7542799231296,1275.197862064727
FOODS_3_392,1065.0,1140,947.9444669914524,945.739984586226,943.3421140758321,945.739984586226,950.4069686007738,937.2460992915651
FOODS_3_393,6956.0,1140,3040.809952657978,3022.3752727451656,3035.079745108863,3022.3752727451656,3016.8972019323774,2992.685631994229
FOODS_3_394,667.0,1140,583.907360502471,581.5502397165013,581.0575395627003,581.5502397165013,583.60033297662,580.7788829878755
FOODS_3_395,837.0,1140,800.5225170545135,799.7388303665723,799.1935078458932,799.7388303665723,800.7521449833023,798.5190552145993
FOODS_3_399,6179.0,1140,3130.8913147042463,3095.281766352783,3128.827939732668,3095.281766352783,3095.2254328291,3096.767426967948
FOODS_3_400,1424.0,1140,1009.8607443090216,1012.5204768146587,1005.5551712970279,1012.5204768146587,1020.9849990355788,1001.7962704533307
FOODS_3_401,831.0,1140,821.7338639753866,821.8873206512186,819.7680456343938,821.8873206512186,823.0760249065897,814.550789254833
FOODS_3_402,559.0,1140,559.5085129147071,558.945534976768,558.1096723480749,558.945534976768,559.6105424812059,557.8989968753365
FOODS_3_403,5562.0,1140,2689.1041830774084,2678.815098116954,2688.3047766632026,2678.815098116954,2677.173233998068,2648.071996526991
FOODS_3_404,6789.0,1140,4378.328043566762,4298.108959962597,4367.122620067755,4298.108959962597,4278.089436331712,3816.96352073858
FOODS_3_405,1119.0,1140,966.0768481534127,966.6081798643867,963.6805704046907,966.6081798643867,967.4753776053005,962.5628553961742
FOODS_3_408,479.0,1140,457.14508089494035,457.45498080439137,456.2490000640406,457.45498080439137,457.3524604366257,454.4606632124022
FOODS_3_409,579.0,1140,564.7429792571572,565.393583190836,564.4951032998794,565.393583190836,565.1313982600914,564.0613437629181
FOODS_3_410,891.0,1140,670.3569294431522,671.8549134998394,670.8788001146152,671.8549134998394,670.9132752930142,670.0928587873849
FOODS_3_411,1240.0,1140,987.1829391972682,985.7030965467065,985.6323001387368,985.7030965467065,986.0772490680906,981.7023394202278
FOODS_3_413,4440.0,1140,2274.985879617222,2273.116626425734,2275.4821387502852,2273.116626425734,2272.626251680017,2276.696418057424
FOODS_3_418,2156.0,1140,1559.9954488240317,1558.3464701633475,1561.292152164512,1558.3464701633475,1558.8778678434073,1556.8900454926284
FOODS_3_419,1243.0,1140,951.2241519755091,948.5876141927903,947.6458090123094,948.5876141927903,957.2983890928431,938.382766439149
FOODS_3_421,383.0,1140,382.42686201846254,382.2800916578924,381.8437923376215,382.2800916578924,382.2845732881849,380.38550845077623
FOODS_3_422,3464.0,1140,2319.6202170128245,2296.1825280521916,2315.256799795372,2296.1825280521916,2289.6156965558503,2292.6351946772584
FOODS_3_423,1869.0,1140,1330.8978741470232,1325.4825553742044,1328.0931314542145,1325.4825553742044,1326.3301075309432,1322.461743946376
FOODS_3_424,1122.0,1140,960.4690809386256,957.0984763611289,952.5212322398711,957.0984763611289,964.4991049676503,950.240668188429
FOODS_3_427,437.0,1140,436.32703089715596,436.0857672259402,435.2626320443145,436.0857672259402,436.0971468296075,433.8629207069496
FOODS_3_430,517.0,1140,522.3778795398938,522.500626725743,521.9103129118118,522.500626725743,522.7079424166254,522.0337875315561
FOODS_3_431,1996.0,1140,1504.8170011748573,1501.7798275670293,1502.5593591056572,1501.7798275670293,1504.2290252175808,1502.8856015725592
FOODS_3_433,1688.0,1140,1359.830965395371,1361.8665975585955,1358.2235788671733,1361.8665975585955,1364.6249733368386,1354.3559861880021
FOODS_3_438,1816.0,1140,1531.1521373203584,1532.3704098009234,1528.163326700566,1532.3704098009234,1532.8503496300218,1527.2363484370758
FOODS_3_439,2938.0,1140,1587.048196645951,1582.9597797623949,1586.6633823387533,1582.9597797623949,1587.902719146724,1583.034081902017
FOODS_3_442,423.0,1140,422.6237729681865,422.35756732133234,422.45821599296585,422.35756732133234,422.403672867726,420.0873244727178
FOODS_3_448,601.0,1140,476.8103900127453,474.707584879758,474.76783408619326,474.707584879758,476.75181235716036,471.2685020790564
FOODS_3_449,4035.0,1140,2465.9483284925964,2455.4421844471835,2463.964917116814,2455.4421844471835,2451.58211160647,2424.300066421364
FOODS_3_450,1312.0,1140,1014.7714845194113,1011.309530016775,1012.9535197940813,1011.309530016775,1013.8702599675147,1012.9126702662626
FOODS_3_451,1191.0,1140,1153.549054973511,1151.6895062474039,1152.5364018679088,1151.6895062474039,1153.0939820661142,1154.120888164792
FOODS_3_452,493.0,1140,503.3580655110743,502.5670067773204,503.1503961760886,502.5670067773204,503.37410132301625,499.8161718188619
FOODS_3_454,5508.0,1140,4898.131702785049,4881.859402819031,4896.746838173945,4881.859402819031,4876.023626725861,4833.378390732119
FOODS_3_455,7396.0,1140,3166.563399306032,3122.7593931916335,3163.237975620438,3122.7593931916335,3128.547696859442,3111.765758107181
FOODS_3_457,553.0,1140,534.3965942817747,533.424210302984,533.5156219068772,533.424210302984,534.1618994054322,527.4582423793312
FOODS_3_458,11122.0,1140,3612.928288505516,3720.2743416361127,3627.2937932876744,3720.2743416361127,3762.1170252911966,3647.233638280197
FOODS_3_459,3035.0,1140,1677.7514726515815,1667.259638562513,1676.300640636949,1667.259638562513,1672.8403109027126,1661.6633922090869
FOODS_3_460,2896.0,1140,1673.4315364672152,1659.1721101637384,1672.265637821206,1659.1721101637384,1661.7211697431096,1653.8387256043036
FOODS_3_463,921.0,1140,827.4072655372353,825.6518677564318,824.9664405221301,825.6518677564318,827.1122119514525,820.2372755483468
FOODS_3_464,876.0,1140,730.778600321639,727.2367586111251,728.6341488891886,727.2367586111251,729.1094461798241,720.9631170762767
FOODS_3_466,361.0,1140,369.5201358310425,367.48016966586385,368.0747388963107,367.48016966586385,369.94373951400377,362.04327506558315
FOODS_3_467,1075.0,1140,894.4959427311298,892.0627843419779,891.5058523327036,892.0627843419779,895.2149587498317,892.4621057594611
FOODS_3_468,3299.0,1140,2070.1354377495663,2079.4274645392697,2072.3306750627235,2079.4274645392697,2082.7429884278367,2081.3848905465666
FOODS_3_469,4042.0,1140,2079.1110543425852,2071.492094360072,2079.114837012146,2071.492094360072,2071.4277963625063,2079.570637012802
FOODS_3_472,342.0,1140,342.26798210360363,342.1474900955159,341.50911600375434,342.1474900955159,342.1779658200313,344.6091630305127
FOODS_3_474,4867.0,1140,2762.287001387007,2738.158577391462,2756.552379533053,2738.158577391462,2730.967147454562,2712.740340891124
FOODS_3_478,821.0,1140,808.9119225997553,808.1783213879395,807.0810039448013,808.1783213879395,808.8585946527136,808.120554513195
FOODS_3_479,1954.0,1140,1472.9242184951104,1472.5680863176563,1471.1316632861012,1472.5680863176563,1475.6032937248817,1473.797691689889
FOODS_3_480,878.0,1140,814.6195275890643,812.7734212858163,813.2910369976341,812.7734212858163,813.3829253683277,807.861382602532
FOODS_3_484,486.0,1140,491.6830131985986,491.77975408000395,491.6212093698375,491.77975408000395,492.0104662298354,491.1602140503908
FOODS_3_486,453.0,1140,458.0403983242433,456.686965255256,455.9381505077827,456.686965255256,457.44053030724353,449.0747284010803
FOODS_3_488,1155.0,1140,956.7962317191921,954.3518899537112,952.3826807927594,954.3518899537112,956.9892007402524,947.8597551236866
FOODS_3_489,2480.0,1140,1559.8285912017127,1562.0871947579972,1558.3281359990463,1562.0871947579972,1567.031117838707,1559.1630779112618
