population,category,bin,multiplier,relative_to_base_multiplier,rows,row_share,demand_mass,demand_share,mean_risk,strict_row_share,raw_wape,raw_mae,raw_rmse,raw_bias,raw_rows,raw_demand_mass,raw_absolute_error_mass,raw_squared_error_mass,raw_prediction_mass,base_wape,base_mae,base_rmse,base_bias,base_rows,base_demand_mass,base_absolute_error_mass,base_squared_error_mass,base_prediction_mass,rc_wape,rc_mae,rc_rmse,rc_bias,rc_rows,rc_demand_mass,rc_absolute_error_mass,rc_squared_error_mass,rc_prediction_mass,floor_0_5_wape,floor_0_5_mae,floor_0_5_rmse,floor_0_5_bias,floor_0_5_rows,floor_0_5_demand_mass,floor_0_5_absolute_error_mass,floor_0_5_squared_error_mass,floor_0_5_prediction_mass,calibrated_wape,delta_absolute_error_mass,pooled_wape_delta_contribution
point_validation,HOBBIES,3,1.0092729486613184e-06,9.726892153791575e-07,74839,0.03497263929193946,17305.0,0.006965161714109997,0.15113262832164764,0.03530244925773995,1.0009021785554773,0.23143831691901995,0.7574481133052164,-0.9399678594354466,74839,17305.0,17320.612199902534,42937.20317548211,1038.856201171875,1.0010609816093463,0.23147503690254734,0.7574110887848108,-0.9377099955833069,74839,17305.0,17323.36028674974,42933.00568532075,1077.928526430876,1.0000000000078002,0.2312297064382873,0.7664949480062258,-0.9999999394111845,74839,17305.0,17305.000000134984,43968.99806357364,0.00104848945260886,1.0001362539825671,0.23126121240487343,0.7600385504825447,-0.9699839297177233,74839,17305.0,17307.357875168324,43231.39183215721,519.4280962347984,1.0000000000078002,-18.36028661475575,-7.389908430464201e-06
point_validation,HOBBIES,4,1.0398629006969062,1.0021703547314484,52567,0.024564822213810733,23194.0,0.009335449916039715,0.2253553718328476,0.06216828048014914,0.9489966424681087,0.4187233078814715,0.9999294675541196,-0.7006573864711999,52567,23194.0,22011.02812540531,52559.584903346484,6942.95263671875,0.9486245906901009,0.41855914844800346,0.9991420040510995,-0.6893988362989808,52567,23194.0,22002.3987564662,52476.834151475865,7204.083390881437,0.9486215716953518,0.41855781638484196,0.9991021157010682,-0.6887247215937491,52567,23194.0,22002.328733901988,52472.644211432504,7219.718807354586,0.9486215716953518,0.41855781638484196,0.9991021157010682,-0.6887247215937491,52567,23194.0,22002.328733901988,52472.644211432504,7219.718807354586,0.9486215716953518,-0.070022564210376,-2.8183674276909554e-08
point_validation,HOBBIES,5,1.0289627172249658,0.9916652768703272,41150,0.01922960096825597,26485.0,0.010660058248957138,0.2881717085838318,0.09477521263669501,0.9080750463007531,0.584456077795272,1.2610024025596154,-0.6243296302442891,41150,26485.0,24050.367601275444,65433.728488595174,9949.62890625,0.9077824083397551,0.5842677298876893,1.2581370244627892,-0.610200323172866,41150,26485.0,24042.617084878413,65136.69598113593,10323.844440766643,0.9077179236539384,0.5842262261962227,1.2587651184132678,-0.6134491955552561,41150,26485.0,24040.90920797456,65201.74800019279,10237.798055719042,0.9077179236539384,0.5842262261962227,1.2587651184132678,-0.6134491955552561,41150,26485.0,24040.90920797456,65201.74800019279,10237.798055719042,0.9077179236539384,-1.7078769038525934,-6.87410506970633e-07
point_validation,HOBBIES,6,1.0098729830171795,0.9732674999230733,35648,0.016658488829073847,30954.0,0.012458804721095685,0.3449963629245758,0.1315641831238779,0.9025384828302914,0.7836954723274472,1.6878454174076574,-0.6198229383511884,35648,30954.0,27937.17619752884,101554.81211242652,11768.0,0.9031698233482565,0.7842436802042732,1.6828555172093838,-0.6055241304653272,35648,30954.0,27956.71871192193,100955.23195735994,12210.606065576265,0.9025815873693034,0.7837329010163099,1.6864922799456923,-0.6160694566780085,35648,30954.0,27938.510455429416,101392.04538535971,11884.186037988926,0.9025815873693034,0.7837329010163099,1.6864922799456923,-0.6160694566780085,35648,30954.0,27938.510455429416,101392.04538535971,11884.186037988926,0.9025815873693034,-18.20825649251492,-7.328717191699492e-06
point_validation,HOBBIES,7,1.0059955844802542,0.969530647820184,32457,0.015167318557149066,43378.0,0.017459392362592512,0.4087095558643341,0.186153988353822,0.8641558724477735,1.1549235429965654,2.5120182261516364,-0.5564114813477267,32457,43378.0,37485.35343503952,204811.31584738917,19241.982421875,0.8645748028479772,1.155483433402334,2.5020549939251895,-0.5397277104198483,32457,43378.0,37503.525797939554,203189.88175506145,19965.69137740782,0.864176349069805,1.154950909509505,2.5103823896423463,-0.5537519089096762,32457,43378.0,37486.24166995,204544.65477344277,19357.34969531607,0.864176349069805,1.154950909509505,2.5103823896423463,-0.5537519089096762,32457,43378.0,37486.24166995,204544.65477344277,19357.34969531607,0.864176349069805,-17.284127989551052,-6.9567608514647776e-06
point_validation,HOBBIES,8,1.094251108040165,1.0545871194894483,25031,0.011697111587762217,70190.0,0.028251066207071983,0.5148360133171082,0.30146618193440133,0.784721727051241,2.200456155236571,5.153827580087494,-0.45976627747002685,25031,70190.0,55079.61802172661,664871.8882322464,37919.00390625,0.7831813549496855,2.196136762571149,5.131073607499846,-0.439447591807041,25031,70190.0,54971.49930391843,659014.0745468701,39345.17353106379,0.7819986189861201,2.1928202255857046,5.099369292969704,-0.4088486505209139,25031,70190.0,54888.483066635774,650895.290234827,41492.91321993705,0.7819986189861201,2.1928202255857046,5.099369292969704,-0.4088486505209139,25031,70190.0,54888.483066635774,650895.290234827,41492.91321993705,0.7819986189861201,-83.01623728265258,-3.341355201217005e-05
point_validation,HOUSEHOLD,1,1.0342906951617172,1.0,86742,0.04053497077007192,1865.0,0.0007506516380707971,0.0125418771058321,0.003977312028774988,1.0,0.021500541836711167,0.22370731082954387,-1.0,86742,1865.0,1865.0,4341.0,0.0,1.0,0.021500541836711167,0.22370731082954387,-1.0,86742,1865.0,1865.0,4341.0,0.0,1.0,0.021500541836711167,0.22370731082954387,-1.0,86742,1865.0,1865.0,4341.0,0.0,1.0,0.021500541836711167,0.22370731082954387,-1.0,86742,1865.0,1865.0,4341.0,0.0,1.0,0.0,0.0
point_validation,HOUSEHOLD,2,1.0084645920469869e-06,9.750301310496733e-07,109448,0.05114559822050254,9641.0,0.0038804463499413164,0.07474339008331299,0.010607777209268329,1.0763212405303593,0.09481044039135657,0.4046447186036139,-0.8842379989100744,109448,9641.0,10376.813079953194,17920.72529605959,1116.0615234375,1.0791604009742293,0.09506053491879746,0.40570578810670926,-0.8802684394193894,109448,9641.0,10404.185425792544,18014.832868411653,1154.331975557667,1.0000000741933615,0.08808750013977595,0.3944256424111956,-0.9999998832581208,109448,9641.0,9641.000715298198,17026.999096823176,0.0011255084574028204,1.0369103588005428,0.09133883459904277,0.394420230905459,-0.9421189994550372,109448,9641.0,9996.852769196033,17026.53188038849,558.0307262539864,1.0000000741933615,-763.1847104943463,-0.00030717740111698024
point_validation,HOUSEHOLD,3,0.8049897996696502,0.7783013068137343,107602,0.05028295318071152,24373.0,0.009809990549436749,0.15294097363948822,0.02828943699931228,0.9773971365555875,0.22139087014432196,0.6657507191698472,-0.7902510027849634,107602,24373.0,23822.100409269333,47691.791008128304,5112.21240234375,0.9785250778293234,0.22164636086628595,0.6664350375891472,-0.7830585638609869,107602,24373.0,23849.5917219341,47789.88521484447,5287.51362301617,0.9742096075472106,0.22066886084597093,0.6668326920526259,-0.8311541967509577,107602,24373.0,23744.410764748165,47846.933628538754,4115.278762588908,0.9742096075472106,0.22066886084597093,0.6668326920526259,-0.8311541967509577,107602,24373.0,23744.410764748165,47846.933628538754,4115.278762588908,0.9742096075472106,-105.18095718593395,-4.233472268390118e-05
point_validation,HOUSEHOLD,4,0.9739473806588205,0.941657297329295,101026,0.047209955465832995,58555.0,0.023568046470367573,0.22676394879817963,0.0609447073030705,0.8449622248964014,0.4897428689526338,1.0084946886054535,-0.4148989659126893,101026,58555.0,49476.763078808784,102749.65883144706,34260.59375,0.8462029599407014,0.4904620030420661,1.0089535959987306,-0.3948354447139959,101026,58555.0,49549.41431932777,102843.19091808659,35435.410534771974,0.844577960757241,0.4895201482008616,1.0087925355534078,-0.43014238042989655,101026,58555.0,49454.262492140246,102810.35958049013,33368.01291392741,0.844577960757241,0.4895201482008616,1.0087925355534078,-0.43014238042989655,101026,58555.0,49454.262492140246,102810.35958049013,33368.01291392741,0.844577960757241,-95.15182718752476,-3.829805627010449e-05
